consistent, condition, timestep, subject, correct, which
0, bbbbaaaaaaaaaaa, 8, 389, 0, 1
0, aabaabaabaabaab, 9, 389, 0, 0
0, bbbbaaaaaaaaaaa, 9, 389, 1, 1
0, aabaabaabaabaab, 10, 389, 1, 0
0, bbbbaaaaaaaaaaa, 10, 389, 0, 1
0, aabaabaabaabaab, 11, 389, 1, 0
0, bbbbaaaaaaaaaaa, 11, 389, 1, 1
0, aabaabaabaabaab, 12, 389, 1, 0
0, bbbbaaaaaaaaaaa, 12, 389, 1, 1
0, aabaabaabaabaab, 13, 389, 0, 0
0, bbbbaaaaaaaaaaa, 13, 389, 1, 1
0, aabaabaabaabaab, 14, 389, 0, 0
0, bbbbaaaaaaaaaaa, 14, 389, 0, 1
0, aabaabaabaabaab, 0, 390, 1, 0
0, bbbbaaaaaaaaaaa, 0, 390, 1, 1
0, aabaabaabaabaab, 1, 390, 0, 0
0, bbbbaaaaaaaaaaa, 1, 390, 0, 1
0, aabaabaabaabaab, 2, 390, 0, 0
0, bbbbaaaaaaaaaaa, 2, 390, 1, 1
0, aabaabaabaabaab, 3, 390, 0, 0
0, bbbbaaaaaaaaaaa, 3, 390, 1, 1
0, aabaabaabaabaab, 4, 390, 0, 0
0, bbbbaaaaaaaaaaa, 4, 390, 0, 1
0, aabaabaabaabaab, 5, 390, 0, 0
0, bbbbaaaaaaaaaaa, 5, 390, 1, 1
0, aabaabaabaabaab, 6, 390, 0, 0
0, bbbbaaaaaaaaaaa, 6, 390, 1, 1
0, aabaabaabaabaab, 7, 390, 0, 0
0, bbbbaaaaaaaaaaa, 7, 390, 1, 1
0, aabaabaabaabaab, 8, 390, 1, 0
0, bbbbaaaaaaaaaaa, 8, 390, 0, 1
0, aabaabaabaabaab, 9, 390, 0, 0
0, bbbbaaaaaaaaaaa, 9, 390, 1, 1
0, aabaabaabaabaab, 10, 390, 1, 0
0, bbbbaaaaaaaaaaa, 10, 390, 1, 1
0, aabaabaabaabaab, 11, 390, 1, 0
0, bbbbaaaaaaaaaaa, 11, 390, 1, 1
0, aabaabaabaabaab, 12, 390, 1, 0
0, bbbbaaaaaaaaaaa, 12, 390, 1, 1
0, aabaabaabaabaab, 13, 390, 0, 0
0, bbbbaaaaaaaaaaa, 13, 390, 1, 1
0, aabaabaabaabaab, 14, 390, 1, 0
0, bbbbaaaaaaaaaaa, 14, 390, 1, 1
0, aabaabaabaabaab, 0, 391, 0, 0
0, bbbbaaaaaaaaaaa, 0, 391, 1, 1
0, aabaabaabaabaab, 1, 391, 0, 0
0, bbbbaaaaaaaaaaa, 1, 391, 1, 1
0, aabaabaabaabaab, 2, 391, 1, 0
0, bbbbaaaaaaaaaaa, 2, 391, 0, 1
0, aabaabaabaabaab, 3, 391, 0, 0
0, bbbbaaaaaaaaaaa, 3, 391, 0, 1
0, aabaabaabaabaab, 4, 391, 1, 0
0, bbbbaaaaaaaaaaa, 4, 391, 0, 1
0, aabaabaabaabaab, 5, 391, 1, 0
0, bbbbaaaaaaaaaaa, 5, 391, 1, 1
0, aabaabaabaabaab, 6, 391, 0, 0
0, bbbbaaaaaaaaaaa, 6, 391, 1, 1
0, aabaabaabaabaab, 7, 391, 1, 0
0, bbbbaaaaaaaaaaa, 7, 391, 0, 1
0, aabaabaabaabaab, 8, 391, 1, 0
0, bbbbaaaaaaaaaaa, 8, 391, 1, 1
0, aabaabaabaabaab, 9, 391, 0, 0
0, bbbbaaaaaaaaaaa, 9, 391, 0, 1
0, aabaabaabaabaab, 10, 391, 0, 0
0, bbbbaaaaaaaaaaa, 10, 391, 0, 1
0, aabaabaabaabaab, 11, 391, 0, 0
0, bbbbaaaaaaaaaaa, 11, 391, 0, 1
0, aabaabaabaabaab, 12, 391, 0, 0
0, bbbbaaaaaaaaaaa, 12, 391, 1, 1
0, aabaabaabaabaab, 13, 391, 1, 0
0, bbbbaaaaaaaaaaa, 13, 391, 1, 1
0, aabaabaabaabaab, 14, 391, 0, 0
0, bbbbaaaaaaaaaaa, 14, 391, 1, 1
0, bbbbbababababab, 0, 392, 1, 0
0, aaabaaabaaabaaa, 0, 392, 0, 1
0, bbbbbababababab, 1, 392, 1, 0
0, aaabaaabaaabaaa, 1, 392, 0, 1
0, bbbbbababababab, 2, 392, 0, 0
0, aaabaaabaaabaaa, 2, 392, 0, 1
0, bbbbbababababab, 3, 392, 1, 0
0, aaabaaabaaabaaa, 3, 392, 0, 1
0, bbbbbababababab, 4, 392, 0, 0
0, aaabaaabaaabaaa, 4, 392, 1, 1
0, bbbbbababababab, 5, 392, 0, 0
0, aaabaaabaaabaaa, 5, 392, 1, 1
0, bbbbbababababab, 6, 392, 0, 0
0, aaabaaabaaabaaa, 6, 392, 1, 1
0, bbbbbababababab, 7, 392, 1, 0
0, aaabaaabaaabaaa, 7, 392, 0, 1
0, bbbbbababababab, 8, 392, 0, 0
0, aaabaaabaaabaaa, 8, 392, 0, 1
0, bbbbbababababab, 9, 392, 1, 0
0, aaabaaabaaabaaa, 9, 392, 0, 1
0, bbbbbababababab, 10, 392, 1, 0
0, aaabaaabaaabaaa, 10, 392, 0, 1
0, bbbbbababababab, 11, 392, 1, 0
0, aaabaaabaaabaaa, 11, 392, 1, 1
0, bbbbbababababab, 12, 392, 0, 0
0, aaabaaabaaabaaa, 12, 392, 1, 1
0, bbbbbababababab, 13, 392, 0, 0
0, aaabaaabaaabaaa, 13, 392, 0, 1
0, bbbbbababababab, 14, 392, 0, 0
0, aaabaaabaaabaaa, 14, 392, 1, 1
0, bbbbbababababab, 0, 393, 1, 0
0, aaabaaabaaabaaa, 0, 393, 1, 1
0, bbbbbababababab, 1, 393, 1, 0
0, aaabaaabaaabaaa, 1, 393, 0, 1
0, bbbbbababababab, 2, 393, 0, 0
0, aaabaaabaaabaaa, 2, 393, 1, 1
0, bbbbbababababab, 3, 393, 1, 0
0, aaabaaabaaabaaa, 3, 393, 0, 1
0, bbbbbababababab, 4, 393, 1, 0
0, aaabaaabaaabaaa, 4, 393, 1, 1
0, bbbbbababababab, 5, 393, 0, 0
0, aaabaaabaaabaaa, 5, 393, 0, 1
0, bbbbbababababab, 6, 393, 0, 0
0, aaabaaabaaabaaa, 6, 393, 1, 1
0, bbbbbababababab, 7, 393, 0, 0
0, aaabaaabaaabaaa, 7, 393, 1, 1
0, bbbbbababababab, 8, 393, 1, 0
0, aaabaaabaaabaaa, 8, 393, 1, 1
0, bbbbbababababab, 9, 393, 1, 0
0, aaabaaabaaabaaa, 9, 393, 1, 1
0, bbbbbababababab, 10, 393, 1, 0
0, aaabaaabaaabaaa, 10, 393, 1, 1
0, bbbbbababababab, 11, 393, 1, 0
0, aaabaaabaaabaaa, 11, 393, 1, 1
0, bbbbbababababab, 12, 393, 1, 0
0, aaabaaabaaabaaa, 12, 393, 1, 1
0, bbbbbababababab, 13, 393, 0, 0
0, aaabaaabaaabaaa, 13, 393, 1, 1
0, bbbbbababababab, 14, 393, 1, 0
0, aaabaaabaaabaaa, 14, 393, 1, 1
0, bbbbbababababab, 0, 394, 0, 0
0, aaabaaabaaabaaa, 0, 394, 0, 1
0, bbbbbababababab, 1, 394, 1, 0
0, aaabaaabaaabaaa, 1, 394, 1, 1
0, bbbbbababababab, 2, 394, 1, 0
0, aaabaaabaaabaaa, 2, 394, 1, 1
0, bbbbbababababab, 3, 394, 1, 0
0, aaabaaabaaabaaa, 3, 394, 0, 1
0, bbbbbababababab, 4, 394, 1, 0
0, aaabaaabaaabaaa, 4, 394, 1, 1
0, bbbbbababababab, 5, 394, 0, 0
0, aaabaaabaaabaaa, 5, 394, 0, 1
0, bbbbbababababab, 6, 394, 1, 0
0, aaabaaabaaabaaa, 6, 394, 1, 1
0, bbbbbababababab, 7, 394, 0, 0
0, aaabaaabaaabaaa, 7, 394, 1, 1
0, bbbbbababababab, 8, 394, 0, 0
0, aaabaaabaaabaaa, 8, 394, 1, 1
0, bbbbbababababab, 9, 394, 0, 0
0, aaabaaabaaabaaa, 9, 394, 1, 1
0, bbbbbababababab, 10, 394, 1, 0
0, aaabaaabaaabaaa, 10, 394, 1, 1
0, bbbbbababababab, 11, 394, 1, 0
0, aaabaaabaaabaaa, 11, 394, 1, 1
0, bbbbbababababab, 12, 394, 1, 0
0, aaabaaabaaabaaa, 12, 394, 1, 1
0, bbbbbababababab, 13, 394, 1, 0
0, aaabaaabaaabaaa, 13, 394, 1, 1
0, bbbbbababababab, 14, 394, 1, 0
0, aaabaaabaaabaaa, 14, 394, 1, 1
0, bbbbbababababab, 0, 395, 1, 0
0, aaabaaabaaabaaa, 0, 395, 0, 1
0, bbbbbababababab, 1, 395, 1, 0
0, aaabaaabaaabaaa, 1, 395, 0, 1
0, bbbbbababababab, 2, 395, 1, 0
0, aaabaaabaaabaaa, 2, 395, 1, 1
0, bbbbbababababab, 3, 395, 1, 0
0, aaabaaabaaabaaa, 3, 395, 0, 1
0, bbbbbababababab, 4, 395, 1, 0
0, aaabaaabaaabaaa, 4, 395, 0, 1
0, bbbbbababababab, 5, 395, 0, 0
0, aaabaaabaaabaaa, 5, 395, 1, 1
0, bbbbbababababab, 6, 395, 0, 0
0, aaabaaabaaabaaa, 6, 395, 1, 1
0, bbbbbababababab, 7, 395, 0, 0
0, aaabaaabaaabaaa, 7, 395, 1, 1
0, bbbbbababababab, 8, 395, 1, 0
0, aaabaaabaaabaaa, 8, 395, 1, 1
0, bbbbbababababab, 9, 395, 1, 0
0, aaabaaabaaabaaa, 9, 395, 1, 1
0, bbbbbababababab, 10, 395, 1, 0
0, aaabaaabaaabaaa, 10, 395, 1, 1
0, bbbbbababababab, 11, 395, 1, 0
0, aaabaaabaaabaaa, 11, 395, 1, 1
0, bbbbbababababab, 12, 395, 1, 0
0, aaabaaabaaabaaa, 12, 395, 1, 1
0, bbbbbababababab, 13, 395, 1, 0
0, aaabaaabaaabaaa, 13, 395, 1, 1
0, bbbbbababababab, 14, 395, 1, 0
0, aaabaaabaaabaaa, 14, 395, 1, 1
0, bbbbbababababab, 0, 396, 0, 0
0, aaabaaabaaabaaa, 0, 396, 0, 1
0, bbbbbababababab, 1, 396, 1, 0
0, aaabaaabaaabaaa, 1, 396, 1, 1
0, bbbbbababababab, 2, 396, 1, 0
0, aaabaaabaaabaaa, 2, 396, 1, 1
0, bbbbbababababab, 3, 396, 1, 0
0, aaabaaabaaabaaa, 3, 396, 1, 1
0, bbbbbababababab, 4, 396, 1, 0
0, aaabaaabaaabaaa, 4, 396, 1, 1
0, bbbbbababababab, 5, 396, 0, 0
0, aaabaaabaaabaaa, 5, 396, 0, 1
0, bbbbbababababab, 6, 396, 0, 0
0, aaabaaabaaabaaa, 6, 396, 1, 1
0, bbbbbababababab, 7, 396, 0, 0
0, aaabaaabaaabaaa, 7, 396, 0, 1
0, bbbbbababababab, 8, 396, 0, 0
0, aaabaaabaaabaaa, 8, 396, 0, 1
0, bbbbbababababab, 9, 396, 1, 0
0, aaabaaabaaabaaa, 9, 396, 1, 1
0, bbbbbababababab, 10, 396, 1, 0
0, aaabaaabaaabaaa, 10, 396, 1, 1
0, bbbbbababababab, 11, 396, 0, 0
0, aaabaaabaaabaaa, 11, 396, 1, 1
0, bbbbbababababab, 12, 396, 1, 0
0, aaabaaabaaabaaa, 12, 396, 1, 1
0, bbbbbababababab, 13, 396, 1, 0
0, aaabaaabaaabaaa, 13, 396, 0, 1
0, bbbbbababababab, 14, 396, 0, 0
0, aaabaaabaaabaaa, 14, 396, 1, 1
0, bbbbbababababab, 0, 397, 0, 0
0, aaabaaabaaabaaa, 0, 397, 1, 1
0, bbbbbababababab, 1, 397, 1, 0
0, aaabaaabaaabaaa, 1, 397, 0, 1
0, bbbbbababababab, 2, 397, 1, 0
0, aaabaaabaaabaaa, 2, 397, 1, 1
0, bbbbbababababab, 3, 397, 0, 0
0, aaabaaabaaabaaa, 3, 397, 0, 1
0, bbbbbababababab, 4, 397, 1, 0
0, aaabaaabaaabaaa, 4, 397, 0, 1
0, bbbbbababababab, 5, 397, 0, 0
0, aaabaaabaaabaaa, 5, 397, 1, 1
0, bbbbbababababab, 6, 397, 1, 0
0, aaabaaabaaabaaa, 6, 397, 1, 1
0, bbbbbababababab, 7, 397, 0, 0
0, aaabaaabaaabaaa, 7, 397, 1, 1
0, bbbbbababababab, 8, 397, 1, 0
0, aaabaaabaaabaaa, 8, 397, 1, 1
0, bbbbbababababab, 9, 397, 0, 0
0, aaabaaabaaabaaa, 9, 397, 1, 1
0, bbbbbababababab, 10, 397, 0, 0
0, aaabaaabaaabaaa, 10, 397, 1, 1
0, bbbbbababababab, 11, 397, 0, 0
0, aaabaaabaaabaaa, 11, 397, 1, 1
0, bbbbbababababab, 12, 397, 1, 0
0, aaabaaabaaabaaa, 12, 397, 1, 1
0, bbbbbababababab, 13, 397, 1, 0
0, aaabaaabaaabaaa, 13, 397, 1, 1
0, bbbbbababababab, 14, 397, 1, 0
0, aaabaaabaaabaaa, 14, 397, 1, 1
0, bbbbbababababab, 0, 398, 1, 0
0, aaabaaabaaabaaa, 0, 398, 0, 1
0, bbbbbababababab, 1, 398, 0, 0
0, aaabaaabaaabaaa, 1, 398, 0, 1
0, bbbbbababababab, 2, 398, 0, 0
0, aaabaaabaaabaaa, 2, 398, 0, 1
0, bbbbbababababab, 3, 398, 0, 0
0, aaabaaabaaabaaa, 3, 398, 1, 1
0, bbbbbababababab, 4, 398, 1, 0
0, aaabaaabaaabaaa, 4, 398, 1, 1
0, bbbbbababababab, 5, 398, 0, 0
0, aaabaaabaaabaaa, 5, 398, 1, 1
0, bbbbbababababab, 6, 398, 1, 0
0, aaabaaabaaabaaa, 6, 398, 1, 1
0, bbbbbababababab, 7, 398, 0, 0
0, aaabaaabaaabaaa, 7, 398, 0, 1
0, bbbbbababababab, 8, 398, 1, 0
0, aaabaaabaaabaaa, 8, 398, 1, 1
0, bbbbbababababab, 9, 398, 0, 0
0, aaabaaabaaabaaa, 9, 398, 1, 1
0, bbbbbababababab, 10, 398, 1, 0
0, aaabaaabaaabaaa, 10, 398, 1, 1
0, bbbbbababababab, 11, 398, 0, 0
0, aaabaaabaaabaaa, 11, 398, 0, 1
0, bbbbbababababab, 12, 398, 1, 0
0, aaabaaabaaabaaa, 12, 398, 1, 1
0, bbbbbababababab, 13, 398, 0, 0
0, aaabaaabaaabaaa, 13, 398, 1, 1
0, bbbbbababababab, 14, 398, 1, 0
0, aaabaaabaaabaaa, 14, 398, 1, 1
0, bbbbbababababab, 0, 399, 1, 0
0, aaabaaabaaabaaa, 0, 399, 0, 1
0, bbbbbababababab, 1, 399, 1, 0
0, aaabaaabaaabaaa, 1, 399, 1, 1
0, bbbbbababababab, 2, 399, 1, 0
0, aaabaaabaaabaaa, 2, 399, 1, 1
0, bbbbbababababab, 3, 399, 1, 0
0, aaabaaabaaabaaa, 3, 399, 0, 1
0, bbbbbababababab, 4, 399, 1, 0
0, aaabaaabaaabaaa, 4, 399, 0, 1
0, bbbbbababababab, 5, 399, 0, 0
0, aaabaaabaaabaaa, 5, 399, 1, 1
0, bbbbbababababab, 6, 399, 1, 0
0, aaabaaabaaabaaa, 6, 399, 1, 1
0, bbbbbababababab, 7, 399, 0, 0
0, aaabaaabaaabaaa, 7, 399, 1, 1
0, bbbbbababababab, 8, 399, 1, 0
0, aaabaaabaaabaaa, 8, 399, 0, 1
0, bbbbbababababab, 9, 399, 1, 0
0, aaabaaabaaabaaa, 9, 399, 1, 1
0, bbbbbababababab, 10, 399, 1, 0
0, aaabaaabaaabaaa, 10, 399, 0, 1
0, bbbbbababababab, 11, 399, 1, 0
0, aaabaaabaaabaaa, 11, 399, 0, 1
0, bbbbbababababab, 12, 399, 1, 0
0, aaabaaabaaabaaa, 12, 399, 0, 1
0, bbbbbababababab, 13, 399, 1, 0
0, aaabaaabaaabaaa, 13, 399, 0, 1
0, bbbbbababababab, 14, 399, 1, 0
0, aaabaaabaaabaaa, 14, 399, 0, 1
0, bbbbbababababab, 0, 400, 0, 0
0, aaabaaabaaabaaa, 0, 400, 0, 1
0, bbbbbababababab, 1, 400, 1, 0
0, aaabaaabaaabaaa, 1, 400, 1, 1
0, bbbbbababababab, 2, 400, 1, 0
0, aaabaaabaaabaaa, 2, 400, 0, 1
0, bbbbbababababab, 3, 400, 1, 0
0, aaabaaabaaabaaa, 3, 400, 0, 1
0, bbbbbababababab, 4, 400, 1, 0
0, aaabaaabaaabaaa, 4, 400, 0, 1
0, bbbbbababababab, 5, 400, 0, 0
0, aaabaaabaaabaaa, 5, 400, 1, 1
0, bbbbbababababab, 6, 400, 0, 0
0, aaabaaabaaabaaa, 6, 400, 1, 1
0, bbbbbababababab, 7, 400, 0, 0
0, aaabaaabaaabaaa, 7, 400, 1, 1
0, bbbbbababababab, 8, 400, 0, 0
0, aaabaaabaaabaaa, 8, 400, 1, 1
0, bbbbbababababab, 9, 400, 0, 0
0, aaabaaabaaabaaa, 9, 400, 1, 1
0, bbbbbababababab, 10, 400, 1, 0
0, aaabaaabaaabaaa, 10, 400, 1, 1
0, bbbbbababababab, 11, 400, 1, 0
0, aaabaaabaaabaaa, 11, 400, 1, 1
0, bbbbbababababab, 12, 400, 0, 0
0, aaabaaabaaabaaa, 12, 400, 1, 1
0, bbbbbababababab, 13, 400, 1, 0
0, aaabaaabaaabaaa, 13, 400, 1, 1
0, bbbbbababababab, 14, 400, 0, 0
0, aaabaaabaaabaaa, 14, 400, 1, 1
0, bbbbbababababab, 0, 401, 0, 0
0, aaabaaabaaabaaa, 0, 401, 1, 1
0, bbbbbababababab, 1, 401, 1, 0
0, aaabaaabaaabaaa, 1, 401, 1, 1
0, bbbbbababababab, 2, 401, 0, 0
0, aaabaaabaaabaaa, 2, 401, 1, 1
0, bbbbbababababab, 3, 401, 1, 0
0, aaabaaabaaabaaa, 3, 401, 0, 1
0, bbbbbababababab, 4, 401, 1, 0
0, aaabaaabaaabaaa, 4, 401, 1, 1
0, bbbbbababababab, 5, 401, 0, 0
0, aaabaaabaaabaaa, 5, 401, 0, 1
0, bbbbbababababab, 6, 401, 0, 0
0, aaabaaabaaabaaa, 6, 401, 1, 1
0, bbbbbababababab, 7, 401, 0, 0
0, aaabaaabaaabaaa, 7, 401, 0, 1
0, bbbbbababababab, 8, 401, 1, 0
0, aaabaaabaaabaaa, 8, 401, 1, 1
0, bbbbbababababab, 9, 401, 1, 0
0, aaabaaabaaabaaa, 9, 401, 1, 1
0, bbbbbababababab, 10, 401, 1, 0
0, aaabaaabaaabaaa, 10, 401, 1, 1
0, bbbbbababababab, 11, 401, 1, 0
0, aaabaaabaaabaaa, 11, 401, 1, 1
0, bbbbbababababab, 12, 401, 1, 0
0, aaabaaabaaabaaa, 12, 401, 1, 1
0, bbbbbababababab, 13, 401, 1, 0
0, aaabaaabaaabaaa, 13, 401, 1, 1
0, bbbbbababababab, 14, 401, 1, 0
0, aaabaaabaaabaaa, 14, 401, 1, 1
0, aaabaaabaaabaaa, 0, 402, 0, 0
0, ababbababbababb, 0, 402, 1, 1
0, aaabaaabaaabaaa, 1, 402, 1, 0
0, ababbababbababb, 1, 402, 0, 1
0, aaabaaabaaabaaa, 2, 402, 1, 0
0, ababbababbababb, 2, 402, 1, 1
0, aaabaaabaaabaaa, 3, 402, 0, 0
0, ababbababbababb, 3, 402, 1, 1
0, aaabaaabaaabaaa, 4, 402, 0, 0
0, ababbababbababb, 4, 402, 0, 1
0, aaabaaabaaabaaa, 5, 402, 1, 0
0, ababbababbababb, 5, 402, 0, 1
0, aaabaaabaaabaaa, 6, 402, 1, 0
0, ababbababbababb, 6, 402, 0, 1
0, aaabaaabaaabaaa, 7, 402, 1, 0
0, ababbababbababb, 7, 402, 0, 1
0, aaabaaabaaabaaa, 8, 402, 1, 0
0, ababbababbababb, 8, 402, 1, 1
0, aaabaaabaaabaaa, 9, 402, 1, 0
0, ababbababbababb, 9, 402, 1, 1
0, aaabaaabaaabaaa, 10, 402, 1, 0
0, ababbababbababb, 10, 402, 1, 1
0, aaabaaabaaabaaa, 11, 402, 1, 0
0, ababbababbababb, 11, 402, 1, 1
0, aaabaaabaaabaaa, 12, 402, 1, 0
0, ababbababbababb, 12, 402, 0, 1
0, aaabaaabaaabaaa, 13, 402, 1, 0
0, ababbababbababb, 13, 402, 0, 1
0, aaabaaabaaabaaa, 14, 402, 1, 0
0, ababbababbababb, 14, 402, 1, 1
0, aaabaaabaaabaaa, 0, 403, 0, 0
0, ababbababbababb, 0, 403, 0, 1
0, aaabaaabaaabaaa, 1, 403, 1, 0
0, ababbababbababb, 1, 403, 1, 1
0, aaabaaabaaabaaa, 2, 403, 0, 0
0, ababbababbababb, 2, 403, 1, 1
0, aaabaaabaaabaaa, 3, 403, 0, 0
0, ababbababbababb, 3, 403, 0, 1
0, aaabaaabaaabaaa, 4, 403, 1, 0
0, ababbababbababb, 4, 403, 0, 1
0, aaabaaabaaabaaa, 5, 403, 1, 0
0, ababbababbababb, 5, 403, 1, 1
0, aaabaaabaaabaaa, 6, 403, 1, 0
0, ababbababbababb, 6, 403, 1, 1
0, aaabaaabaaabaaa, 7, 403, 1, 0
0, ababbababbababb, 7, 403, 1, 1
0, aaabaaabaaabaaa, 8, 403, 1, 0
0, ababbababbababb, 8, 403, 1, 1
0, aaabaaabaaabaaa, 9, 403, 1, 0
0, ababbababbababb, 9, 403, 1, 1
0, aaabaaabaaabaaa, 10, 403, 1, 0
0, ababbababbababb, 10, 403, 1, 1
0, aaabaaabaaabaaa, 11, 403, 1, 0
0, ababbababbababb, 11, 403, 1, 1
0, aaabaaabaaabaaa, 12, 403, 1, 0
0, ababbababbababb, 12, 403, 1, 1
0, aaabaaabaaabaaa, 13, 403, 1, 0
0, ababbababbababb, 13, 403, 1, 1
0, aaabaaabaaabaaa, 14, 403, 1, 0
0, ababbababbababb, 14, 403, 1, 1
0, aaabaaabaaabaaa, 0, 404, 0, 0
0, ababbababbababb, 0, 404, 1, 1
0, aaabaaabaaabaaa, 1, 404, 1, 0
0, ababbababbababb, 1, 404, 0, 1
0, aaabaaabaaabaaa, 2, 404, 1, 0
0, ababbababbababb, 2, 404, 0, 1
0, aaabaaabaaabaaa, 3, 404, 0, 0
0, ababbababbababb, 3, 404, 0, 1
0, aaabaaabaaabaaa, 4, 404, 0, 0
0, ababbababbababb, 4, 404, 1, 1
0, aaabaaabaaabaaa, 5, 404, 1, 0
0, ababbababbababb, 5, 404, 0, 1
0, aaabaaabaaabaaa, 6, 404, 1, 0
0, ababbababbababb, 6, 404, 0, 1
0, aaabaaabaaabaaa, 7, 404, 0, 0
0, ababbababbababb, 7, 404, 0, 1
0, aaabaaabaaabaaa, 8, 404, 0, 0
0, ababbababbababb, 8, 404, 0, 1
0, aaabaaabaaabaaa, 9, 404, 1, 0
0, ababbababbababb, 9, 404, 1, 1
0, aaabaaabaaabaaa, 10, 404, 1, 0
0, ababbababbababb, 10, 404, 0, 1
0, aaabaaabaaabaaa, 11, 404, 0, 0
0, ababbababbababb, 11, 404, 0, 1
0, aaabaaabaaabaaa, 12, 404, 0, 0
0, ababbababbababb, 12, 404, 0, 1
0, aaabaaabaaabaaa, 13, 404, 1, 0
0, ababbababbababb, 13, 404, 0, 1
0, aaabaaabaaabaaa, 14, 404, 1, 0
0, ababbababbababb, 14, 404, 1, 1
0, aaabaaabaaabaaa, 0, 405, 1, 0
0, ababbababbababb, 0, 405, 1, 1
0, aaabaaabaaabaaa, 1, 405, 1, 0
0, ababbababbababb, 1, 405, 0, 1
0, aaabaaabaaabaaa, 2, 405, 0, 0
0, ababbababbababb, 2, 405, 1, 1
0, aaabaaabaaabaaa, 3, 405, 0, 0
0, ababbababbababb, 3, 405, 1, 1
0, aaabaaabaaabaaa, 4, 405, 1, 0
0, ababbababbababb, 4, 405, 0, 1
0, aaabaaabaaabaaa, 5, 405, 0, 0
0, ababbababbababb, 5, 405, 0, 1
0, aaabaaabaaabaaa, 6, 405, 0, 0
0, ababbababbababb, 6, 405, 1, 1
0, aaabaaabaaabaaa, 7, 405, 1, 0
0, ababbababbababb, 7, 405, 1, 1
0, aaabaaabaaabaaa, 8, 405, 0, 0
0, ababbababbababb, 8, 405, 1, 1
0, aaabaaabaaabaaa, 9, 405, 1, 0
0, ababbababbababb, 9, 405, 1, 1
0, aaabaaabaaabaaa, 10, 405, 1, 0
0, ababbababbababb, 10, 405, 1, 1
0, aaabaaabaaabaaa, 11, 405, 1, 0
0, ababbababbababb, 11, 405, 1, 1
0, aaabaaabaaabaaa, 12, 405, 1, 0
0, ababbababbababb, 12, 405, 1, 1
0, aaabaaabaaabaaa, 13, 405, 1, 0
0, ababbababbababb, 13, 405, 1, 1
0, aaabaaabaaabaaa, 14, 405, 1, 0
0, ababbababbababb, 14, 405, 1, 1
0, aaabaaabaaabaaa, 0, 406, 1, 0
0, ababbababbababb, 0, 406, 0, 1
0, aaabaaabaaabaaa, 1, 406, 0, 0
0, ababbababbababb, 1, 406, 0, 1
0, aaabaaabaaabaaa, 2, 406, 0, 0
0, ababbababbababb, 2, 406, 1, 1
0, aaabaaabaaabaaa, 3, 406, 0, 0
0, ababbababbababb, 3, 406, 1, 1
0, aaabaaabaaabaaa, 4, 406, 0, 0
0, ababbababbababb, 4, 406, 0, 1
0, aaabaaabaaabaaa, 5, 406, 1, 0
0, ababbababbababb, 5, 406, 1, 1
0, aaabaaabaaabaaa, 6, 406, 1, 0
0, ababbababbababb, 6, 406, 0, 1
0, aaabaaabaaabaaa, 7, 406, 1, 0
0, ababbababbababb, 7, 406, 1, 1
0, aaabaaabaaabaaa, 8, 406, 1, 0
0, ababbababbababb, 8, 406, 1, 1
0, aaabaaabaaabaaa, 9, 406, 1, 0
0, ababbababbababb, 9, 406, 1, 1
0, aaabaaabaaabaaa, 10, 406, 1, 0
0, ababbababbababb, 10, 406, 1, 1
0, aaabaaabaaabaaa, 11, 406, 1, 0
0, ababbababbababb, 11, 406, 1, 1
0, aaabaaabaaabaaa, 12, 406, 1, 0
0, ababbababbababb, 12, 406, 1, 1
0, aaabaaabaaabaaa, 13, 406, 1, 0
0, ababbababbababb, 13, 406, 1, 1
0, aaabaaabaaabaaa, 14, 406, 1, 0
0, ababbababbababb, 14, 406, 1, 1
0, aaabaaabaaabaaa, 0, 407, 1, 0
0, ababbababbababb, 0, 407, 0, 1
0, aaabaaabaaabaaa, 1, 407, 0, 0
0, ababbababbababb, 1, 407, 0, 1
0, aaabaaabaaabaaa, 2, 407, 1, 0
0, ababbababbababb, 2, 407, 1, 1
0, aaabaaabaaabaaa, 3, 407, 0, 0
0, ababbababbababb, 3, 407, 1, 1
0, aaabaaabaaabaaa, 4, 407, 0, 0
0, ababbababbababb, 4, 407, 0, 1
0, aaabaaabaaabaaa, 5, 407, 1, 0
0, ababbababbababb, 5, 407, 0, 1
0, aaabaaabaaabaaa, 6, 407, 1, 0
0, ababbababbababb, 6, 407, 0, 1
0, aaabaaabaaabaaa, 7, 407, 1, 0
0, ababbababbababb, 7, 407, 0, 1
0, aaabaaabaaabaaa, 8, 407, 1, 0
0, ababbababbababb, 8, 407, 0, 1
0, aaabaaabaaabaaa, 9, 407, 1, 0
0, ababbababbababb, 9, 407, 1, 1
0, aaabaaabaaabaaa, 10, 407, 1, 0
0, ababbababbababb, 10, 407, 1, 1
0, aaabaaabaaabaaa, 11, 407, 1, 0
0, ababbababbababb, 11, 407, 1, 1
0, aaabaaabaaabaaa, 12, 407, 1, 0
0, ababbababbababb, 12, 407, 1, 1
0, aaabaaabaaabaaa, 13, 407, 1, 0
0, ababbababbababb, 13, 407, 1, 1
0, aaabaaabaaabaaa, 14, 407, 1, 0
0, ababbababbababb, 14, 407, 1, 1
0, aaabaaabaaabaaa, 0, 408, 1, 0
0, ababbababbababb, 0, 408, 1, 1
